,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,position,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
7717,-10.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,400828164.0,D.J. Augustin, PG,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7718,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,400828164.0,Anthony Morrow, SG,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7719,-5.0,2.0,1.0,2.0,0.0,22.25,3.0,9.0,6.0,0.0,0.0,27.0,0.0,1.0,13.0,3.0,1.0,0.0,400828164.0,Dion Waiters, SG,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7720,,,,,,,,,,,,,,,,,,,400828164.0,Steve Novak, SF,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7721,,,,,,,,,,,,,,,,,,,400828164.0,Cameron Payne, PG,Oklahoma City Thunder,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7722,20.0,5.0,1.0,2.0,0.0,33.5,7.0,17.0,7.0,2.0,1.0,35.0,1.0,1.0,16.0,8.0,2.0,0.0,400828164.0,Chris Bosh, PF,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7723,-15.0,0.0,0.0,0.0,2.0,24.0,7.0,8.0,5.0,2.0,1.0,29.0,1.0,3.0,11.0,8.0,0.0,2.0,400828164.0,Hassan Whiteside, C,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7724,10.0,2.0,2.0,7.0,0.0,32.75,2.0,11.0,6.0,0.0,0.0,36.0,1.0,2.0,14.0,3.0,2.0,1.0,400828164.0,Goran Dragic, PG,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7725,-3.0,0.0,0.0,4.0,0.0,40.0,4.0,21.0,11.0,9.0,6.0,33.0,0.0,1.0,28.0,4.0,1.0,2.0,400828164.0,Dwyane Wade, SG,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7726,-4.0,2.0,0.0,2.0,0.0,9.5,2.0,9.0,2.0,2.0,1.0,28.0,0.0,1.0,5.0,2.0,0.0,2.0,400828164.0,Gerald Green, SG,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7727,6.0,2.0,0.0,4.0,1.0,25.25,2.0,7.0,5.0,2.0,2.0,19.0,1.0,0.0,12.0,3.0,1.0,1.0,400828164.0,Josh McRoberts, PF,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7728,-3.0,2.0,0.0,3.0,0.0,15.0,4.0,3.0,1.0,2.0,0.0,34.0,0.0,3.0,2.0,4.0,2.0,1.0,400828164.0,Justise Winslow, SF,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7729,-2.0,0.0,0.0,3.0,0.0,17.75,0.0,5.0,3.0,3.0,2.0,18.0,1.0,3.0,8.0,1.0,2.0,0.0,400828164.0,Tyler Johnson, SG,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7730,1.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,400828164.0,Josh Richardson, SG,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7731,,,,,,,,,,,,,,,,,,,400828164.0,Chris Andersen, PF,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7732,,,,,,,,,,,,,,,,,,,400828164.0,Udonis Haslem, PF,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7733,,,,,,,,,,,,,,,,,,,400828164.0,Beno Udrih, PG,Miami Heat,400828164,8,11,2015-12-03,Miami Heat,6,97,11,Oklahoma City Thunder,95
7734,13.0,2.0,0.0,4.0,1.0,43.5,11.0,15.0,5.0,6.0,3.0,36.0,3.0,2.0,13.0,14.0,2.0,1.0,400828193.0,Otto Porter Jr., SF,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7735,-1.0,0.0,0.0,0.0,1.0,12.25,1.0,3.0,2.0,0.0,0.0,14.0,4.0,1.0,4.0,5.0,0.0,0.0,400828193.0,Ryan Hollins, C,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7736,17.0,1.0,1.0,7.0,0.0,39.25,1.0,13.0,9.0,7.0,7.0,38.0,0.0,0.0,26.0,1.0,1.0,2.0,400828193.0,John Wall, PG,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7737,6.0,4.0,2.0,1.0,0.0,21.0,2.0,9.0,4.0,3.0,2.0,35.0,2.0,3.0,12.0,4.0,1.0,1.0,400828193.0,Jared Dudley, SG,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7738,6.0,4.0,1.0,4.0,0.0,32.25,3.0,24.0,10.0,0.0,0.0,40.0,0.0,2.0,21.0,3.0,1.0,2.0,400828193.0,Bradley Beal, SG,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7739,0.0,1.0,0.0,1.0,0.0,6.0,1.0,5.0,1.0,0.0,0.0,17.0,1.0,3.0,2.0,2.0,0.0,0.0,400828193.0,Kris Humphries, PF,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7740,-2.0,0.0,0.0,0.0,0.0,1.25,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,400828193.0,DeJuan Blair, C,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7741,17.0,4.0,3.0,4.0,0.0,34.5,1.0,12.0,9.0,0.0,0.0,36.0,1.0,4.0,21.0,2.0,2.0,1.0,400828193.0,Gary Neal, PG,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7742,-4.0,1.0,1.0,1.0,0.0,16.25,3.0,7.0,5.0,1.0,1.0,14.0,0.0,2.0,12.0,3.0,0.0,3.0,400828193.0,Ramon Sessions, PG,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7743,3.0,1.0,1.0,1.0,0.0,7.5,2.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,3.0,2.0,0.0,0.0,400828193.0,Garrett Temple, SG,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7744,,,,,,,,,,,,,,,,,,,400828193.0,Drew Gooden, PF,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7745,,,,,,,,,,,,,,,,,,,400828193.0,Kelly Oubre Jr., SF,Washington Wizards,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7746,7.0,3.0,1.0,4.0,2.0,40.75,7.0,11.0,5.0,8.0,7.0,36.0,2.0,1.0,18.0,9.0,1.0,2.0,400828193.0,Chris Bosh, PF,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7747,2.0,0.0,0.0,0.0,3.0,25.0,4.0,7.0,7.0,3.0,0.0,23.0,0.0,1.0,14.0,4.0,0.0,0.0,400828193.0,Hassan Whiteside, C,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7748,-1.0,4.0,2.0,9.0,0.0,38.25,3.0,12.0,7.0,4.0,4.0,34.0,0.0,3.0,20.0,3.0,1.0,4.0,400828193.0,Goran Dragic, PG,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7749,-1.0,0.0,0.0,9.0,0.0,47.75,7.0,15.0,12.0,2.0,2.0,32.0,0.0,3.0,26.0,7.0,1.0,5.0,400828193.0,Dwyane Wade, SG,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7750,-11.0,3.0,1.0,1.0,1.0,14.25,1.0,8.0,4.0,0.0,0.0,36.0,0.0,4.0,9.0,1.0,0.0,0.0,400828193.0,Gerald Green, SG,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7751,-7.0,2.0,0.0,1.0,0.0,14.5,2.0,7.0,4.0,3.0,1.0,15.0,0.0,1.0,9.0,2.0,1.0,1.0,400828193.0,Josh McRoberts, PF,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7752,-20.0,3.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,33.0,1.0,3.0,2.0,6.0,1.0,3.0,400828193.0,Justise Winslow, SF,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7753,-17.0,1.0,1.0,1.0,0.0,7.75,0.0,4.0,1.0,2.0,2.0,23.0,1.0,0.0,5.0,1.0,0.0,1.0,400828193.0,Tyler Johnson, SG,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7754,-6.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,400828193.0,Josh Richardson, SG,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7755,,,,,,,,,,,,,,,,,,,400828193.0,Chris Andersen, PF,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7756,,,,,,,,,,,,,,,,,,,400828193.0,Udonis Haslem, PF,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7757,,,,,,,,,,,,,,,,,,,400828193.0,Beno Udrih, PG,Miami Heat,400828193,10,9,2015-12-07,Miami Heat,7,103,12,Washington Wizards,114
7758,9.0,3.0,1.0,0.0,0.0,19.5,4.0,9.0,4.0,2.0,2.0,26.0,2.0,2.0,11.0,6.0,1.0,3.0,400827891.0,Kris Humphries, PF,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7759,19.0,5.0,1.0,5.0,0.0,28.5,6.0,10.0,3.0,0.0,0.0,37.0,2.0,1.0,7.0,8.0,2.0,1.0,400827891.0,Otto Porter Jr., SF,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7760,14.0,0.0,0.0,2.0,2.0,26.0,6.0,6.0,4.0,2.0,2.0,36.0,2.0,1.0,10.0,8.0,0.0,2.0,400827891.0,Marcin Gortat, C,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7761,10.0,6.0,2.0,6.0,5.0,53.75,6.0,18.0,9.0,6.0,2.0,39.0,1.0,3.0,22.0,7.0,3.0,6.0,400827891.0,John Wall, PG,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7762,4.0,8.0,2.0,0.0,1.0,32.5,3.0,19.0,9.0,7.0,4.0,38.0,3.0,2.0,24.0,6.0,0.0,4.0,400827891.0,Bradley Beal, SG,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7763,-14.0,4.0,1.0,1.0,1.0,15.75,3.0,6.0,1.0,0.0,0.0,20.0,4.0,2.0,3.0,7.0,0.0,0.0,400827891.0,Drew Gooden, PF,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7764,-13.0,0.0,0.0,1.0,0.0,6.5,1.0,6.0,0.0,2.0,1.0,12.0,1.0,2.0,1.0,2.0,1.0,1.0,400827891.0,Nene Hilario, C,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7765,-5.0,2.0,0.0,0.0,0.0,8.5,2.0,8.0,3.0,0.0,0.0,18.0,0.0,0.0,6.0,2.0,0.0,0.0,400827891.0,Gary Neal, PG,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7766,-19.0,0.0,0.0,2.0,0.0,12.75,3.0,2.0,0.0,6.0,4.0,14.0,0.0,1.0,4.0,3.0,1.0,0.0,400827891.0,Ramon Sessions, PG,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7767,,,,,,,,,,,,,,,,,,,400827891.0,Kelly Oubre Jr., SF,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7768,,,,,,,,,,,,,,,,,,,400827891.0,DeJuan Blair, C,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7769,,,,,,,,,,,,,,,,,,,400827891.0,Jared Dudley, SG,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7770,,,,,,,,,,,,,,,,,,,400827891.0,Garrett Temple, SG,Washington Wizards,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7771,-1.0,3.0,0.0,3.0,1.0,29.25,5.0,14.0,7.0,2.0,1.0,31.0,2.0,4.0,15.0,7.0,0.0,2.0,400827891.0,Tobias Harris, SF,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7772,-1.0,3.0,0.0,1.0,0.0,13.0,4.0,7.0,1.0,2.0,1.0,27.0,0.0,1.0,3.0,4.0,2.0,1.0,400827891.0,Evan Fournier, SF,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7773,-10.0,0.0,0.0,2.0,2.0,26.75,6.0,13.0,5.0,0.0,0.0,28.0,1.0,4.0,10.0,7.0,1.0,2.0,400827891.0,Nikola Vucevic, C,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7774,-11.0,3.0,1.0,8.0,0.0,38.5,6.0,15.0,5.0,0.0,0.0,35.0,4.0,1.0,11.0,10.0,1.0,2.0,400827891.0,Elfrid Payton, PG,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7775,-10.0,8.0,1.0,2.0,0.0,39.25,8.0,20.0,7.0,2.0,2.0,36.0,3.0,2.0,17.0,11.0,2.0,1.0,400827891.0,Victor Oladipo, SG,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7776,2.0,2.0,0.0,1.0,1.0,24.25,3.0,8.0,4.0,6.0,4.0,17.0,4.0,0.0,12.0,7.0,0.0,0.0,400827891.0,Aaron Gordon, PF,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7777,-5.0,0.0,0.0,0.0,0.0,5.25,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,400827891.0,Jason Smith, PF,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7778,12.0,0.0,0.0,0.0,2.0,17.0,4.0,6.0,2.0,0.0,0.0,15.0,2.0,4.0,4.0,6.0,1.0,1.0,400827891.0,Dewayne Dedmon, C,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7779,17.0,2.0,0.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,0.0,21.0,0.0,2.0,2.0,0.0,1.0,1.0,400827891.0,C.J. Watson, PG,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7780,2.0,5.0,3.0,2.0,0.0,17.25,3.0,9.0,4.0,0.0,0.0,25.0,0.0,3.0,11.0,3.0,0.0,4.0,400827891.0,Mario Hezonja, SG,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7781,,,,,,,,,,,,,,,,,,,400827891.0,Channing Frye, PF,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7782,,,,,,,,,,,,,,,,,,,400827891.0,Andrew Nicholson, PF,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7783,,,,,,,,,,,,,,,,,,,400827891.0,Shabazz Napier, PG,Orlando Magic,400827891,0,1,2015-10-28,Orlando Magic,1,87,0,Washington Wizards,88
7784,-18.0,1.0,0.0,0.0,2.0,28.5,6.0,12.0,4.0,0.0,0.0,33.0,6.0,3.0,8.0,12.0,1.0,1.0,400827909.0,Serge Ibaka, PF,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7785,3.0,9.0,3.0,2.0,2.0,69.0,11.0,30.0,15.0,11.0,10.0,54.0,1.0,4.0,43.0,12.0,1.0,2.0,400827909.0,Kevin Durant, SF,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7786,-3.0,0.0,0.0,2.0,2.0,29.0,3.0,5.0,3.0,4.0,3.0,36.0,5.0,5.0,9.0,8.0,2.0,2.0,400827909.0,Steven Adams, C,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7787,2.0,5.0,1.0,8.0,1.0,76.75,6.0,36.0,17.0,16.0,13.0,48.0,5.0,3.0,48.0,11.0,1.0,6.0,400827909.0,Russell Westbrook, PG,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7788,-13.0,1.0,0.0,0.0,0.0,1.5,2.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,2.0,400827909.0,Andre Roberson, SG,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7789,-5.0,1.0,0.0,0.0,0.0,5.75,1.0,3.0,1.0,2.0,1.0,13.0,0.0,1.0,3.0,1.0,1.0,1.0,400827909.0,Kyle Singler, SF,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7790,9.0,0.0,0.0,0.0,1.0,18.5,2.0,8.0,4.0,3.0,2.0,18.0,4.0,6.0,10.0,6.0,0.0,2.0,400827909.0,Enes Kanter, C,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7791,24.0,4.0,2.0,5.0,0.0,23.0,1.0,6.0,4.0,2.0,2.0,28.0,1.0,3.0,12.0,2.0,0.0,0.0,400827909.0,D.J. Augustin, PG,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7792,-8.0,3.0,1.0,0.0,0.0,8.25,1.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,3.0,1.0,2.0,1.0,400827909.0,Anthony Morrow, SG,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7793,24.0,3.0,1.0,2.0,1.0,15.75,7.0,6.0,1.0,0.0,0.0,29.0,0.0,3.0,3.0,7.0,0.0,3.0,400827909.0,Dion Waiters, SG,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7794,,,,,,,,,,,,,,,,,,,400827909.0,Mitch McGary, PF,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7795,,,,,,,,,,,,,,,,,,,400827909.0,Nick Collison, PF,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7796,,,,,,,,,,,,,,,,,,,400827909.0,Steve Novak, SF,Oklahoma City Thunder,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7797,-2.0,4.0,2.0,4.0,1.0,47.75,5.0,19.0,9.0,12.0,10.0,46.0,4.0,3.0,30.0,9.0,0.0,5.0,400827909.0,Tobias Harris, SF,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7798,5.0,8.0,2.0,3.0,0.0,36.75,4.0,21.0,8.0,6.0,4.0,45.0,1.0,3.0,22.0,5.0,2.0,2.0,400827909.0,Evan Fournier, SF,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7799,3.0,0.0,0.0,0.0,5.0,46.25,4.0,14.0,10.0,8.0,6.0,45.0,3.0,5.0,26.0,7.0,1.0,1.0,400827909.0,Nikola Vucevic, C,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7800,-7.0,4.0,2.0,5.0,0.0,28.25,2.0,11.0,5.0,2.0,2.0,37.0,1.0,5.0,14.0,3.0,1.0,0.0,400827909.0,Elfrid Payton, PG,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7801,-9.0,10.0,3.0,10.0,1.0,63.75,13.0,27.0,8.0,2.0,2.0,51.0,0.0,5.0,21.0,13.0,3.0,5.0,400827909.0,Victor Oladipo, SG,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7802,-6.0,1.0,1.0,0.0,1.0,22.75,2.0,4.0,4.0,8.0,6.0,18.0,1.0,5.0,15.0,3.0,1.0,1.0,400827909.0,Aaron Gordon, PF,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7803,-5.0,0.0,0.0,0.0,2.0,13.5,2.0,2.0,1.0,0.0,0.0,13.0,4.0,2.0,2.0,6.0,0.0,0.0,400827909.0,Dewayne Dedmon, C,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400827909.0,Shabazz Napier, PG,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7805,2.0,3.0,1.0,3.0,0.0,13.75,3.0,5.0,1.0,0.0,0.0,21.0,0.0,1.0,3.0,3.0,1.0,0.0,400827909.0,C.J. Watson, PG,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7806,4.0,3.0,1.0,0.0,0.0,4.5,0.0,3.0,1.0,0.0,0.0,14.0,0.0,2.0,3.0,0.0,1.0,2.0,400827909.0,Mario Hezonja, SG,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7807,,,,,,,,,,,,,,,,,,,400827909.0,Channing Frye, PF,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7808,,,,,,,,,,,,,,,,,,,400827909.0,Jason Smith, PF,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7809,,,,,,,,,,,,,,,,,,,400827909.0,Andrew Nicholson, PF,Orlando Magic,400827909,0,2,2015-10-30,Orlando Magic,2,136,0,Oklahoma City Thunder,139
7810,-15.0,0.0,0.0,1.0,1.0,22.25,7.0,4.0,2.0,1.0,1.0,19.0,0.0,2.0,5.0,7.0,3.0,2.0,400828015.0,Derrick Favors, PF,Utah Jazz,400828015,5,4,2015-11-13,Orlando Magic,5,102,5,Utah Jazz,93
7811,3.0,2.0,0.0,1.0,1.0,12.75,3.0,7.0,3.0,0.0,0.0,17.0,0.0,2.0,6.0,3.0,0.0,1.0,400828015.0,Trey Lyles, PF,Utah Jazz,400828015,5,4,2015-11-13,Orlando Magic,5,102,5,Utah Jazz,93
7812,-17.0,4.0,1.0,5.0,0.0,29.5,3.0,14.0,6.0,4.0,3.0,30.0,1.0,2.0,16.0,4.0,1.0,3.0,400828015.0,Gordon Hayward, SF,Utah Jazz,400828015,5,4,2015-11-13,Orlando Magic,5,102,5,Utah Jazz,93
