id,away_team_losses,away_team_wins,date,game_id,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
400578942,14,30,2015-01-23,400578942,Phoenix Suns,19,111,26,Houston Rockets,113
400578983,16,31,2015-01-28,400578983,Phoenix Suns,20,106,27,Washington Wizards,98
400578996,19,30,2015-01-30,400578996,Phoenix Suns,20,99,28,Chicago Bulls,93
400579017,12,36,2015-02-02,400579017,Phoenix Suns,22,101,28,Memphis Grizzlies,102
400579037,23,28,2015-02-05,400579037,Portland Trail Blazers,16,108,34,Phoenix Suns,87
400579048,33,17,2015-02-06,400579048,Phoenix Suns,23,100,29,Utah Jazz,93
400579065,24,29,2015-02-08,400579065,Sacramento Kings,32,85,18,Phoenix Suns,83
400579076,16,36,2015-02-10,400579076,Phoenix Suns,25,118,29,Houston Rockets,127
400579100,26,29,2015-02-20,400579100,Minnesota Timberwolves,42,111,12,Phoenix Suns,109
400579110,27,29,2015-02-21,400579110,Chicago Bulls,21,112,35,Phoenix Suns,107
400579142,28,30,2015-02-25,400579142,Denver Nuggets,37,96,20,Phoenix Suns,110
400579147,26,32,2015-02-26,400579147,Phoenix Suns,28,117,31,Oklahoma City Thunder,113
400579167,23,36,2015-02-28,400579167,Phoenix Suns,29,74,31,San Antonio Spurs,101
400579179,30,31,2015-03-02,400579179,Miami Heat,33,115,26,Phoenix Suns,98
400579189,30,32,2015-03-04,400579189,Orlando Magic,43,100,19,Phoenix Suns,105
400579216,31,33,2015-03-07,400579216,Cleveland Cavaliers,25,89,40,Phoenix Suns,79
400579251,49,14,2015-03-11,400579251,Phoenix Suns,32,106,34,Minnesota Timberwolves,97
400579266,14,51,2015-03-13,400579266,Phoenix Suns,33,87,34,Atlanta Hawks,96
400579310,31,37,2015-03-19,400579310,Phoenix Suns,33,74,36,New Orleans Pelicans,72
400579326,33,37,2015-03-21,400579326,Houston Rockets,23,102,46,Phoenix Suns,117
400579338,27,44,2015-03-22,400579338,Phoenix Suns,33,98,38,Dallas Mavericks,92
400579364,45,26,2015-03-25,400579364,Phoenix Suns,34,99,38,Sacramento Kings,108
400579378,25,46,2015-03-27,400579378,Phoenix Suns,35,81,38,Portland Trail Blazers,87
400579392,32,42,2015-03-29,400579392,Phoenix Suns,36,97,38,Oklahoma City Thunder,109
400579399,37,38,2015-03-30,400579399,Portland Trail Blazers,25,109,48,Phoenix Suns,86
400579437,42,34,2015-04-04,400579437,Phoenix Suns,38,87,39,Utah Jazz,85
400579446,39,39,2015-04-07,400579446,Atlanta Hawks,19,96,58,Phoenix Suns,69
400579463,40,39,2015-04-08,400579463,Dallas Mavericks,31,107,47,Phoenix Suns,104
400579474,41,39,2015-04-10,400579474,New Orleans Pelicans,36,90,43,Phoenix Suns,75
400579492,42,39,2015-04-12,400579492,San Antonio Spurs,26,107,55,Phoenix Suns,91
400578317,1,1,2014-10-31,400578317,Sacramento Kings,1,103,1,Portland Trail Blazers,94
400578339,1,3,2014-11-03,400578339,Denver Nuggets,2,105,1,Sacramento Kings,110
400578359,3,1,2014-11-05,400578359,Sacramento Kings,1,131,4,Denver Nuggets,109
400578384,2,5,2014-11-09,400578384,Oklahoma City Thunder,5,101,2,Sacramento Kings,93
400578398,3,5,2014-11-11,400578398,Dallas Mavericks,3,106,5,Sacramento Kings,98
400578410,4,5,2014-11-13,400578410,Memphis Grizzlies,1,111,8,Sacramento Kings,110
400578431,4,5,2014-11-15,400578431,Sacramento Kings,4,94,6,San Antonio Spurs,91
400578450,4,6,2014-11-18,400578450,Sacramento Kings,5,100,6,New Orleans Pelicans,106
400578463,4,8,2014-11-20,400578463,Sacramento Kings,5,103,7,Chicago Bulls,88
400578481,5,8,2014-11-22,400578481,Minnesota Timberwolves,9,101,3,Sacramento Kings,113
400578500,5,9,2014-11-25,400578500,New Orleans Pelicans,6,89,7,Sacramento Kings,99
400578509,6,9,2014-11-26,400578509,Houston Rockets,3,102,12,Sacramento Kings,89
400578523,7,9,2014-11-28,400578523,San Antonio Spurs,4,112,11,Sacramento Kings,104
400578536,2,15,2014-11-30,400578536,Sacramento Kings,8,85,9,Memphis Grizzlies,97
400578579,13,7,2014-12-05,400578579,Sacramento Kings,9,102,10,Indiana Pacers,101
400578584,14,9,2014-12-06,400578584,Sacramento Kings,10,96,10,Orlando Magic,105
400578598,16,5,2014-12-08,400578598,Sacramento Kings,10,101,11,Utah Jazz,92
400578619,5,17,2014-12-11,400578619,Sacramento Kings,12,109,11,Houston Rockets,113
400578639,19,5,2014-12-13,400578639,Sacramento Kings,13,90,11,Detroit Pistons,95
400578660,13,12,2014-12-16,400578660,Sacramento Kings,14,92,11,Oklahoma City Thunder,104
400578673,13,14,2014-12-18,400578673,Sacramento Kings,15,107,11,Milwaukee Bucks,108
400578775,19,14,2015-01-01,400578775,Minnesota Timberwolves,26,107,5,Sacramento Kings,110
400578796,20,14,2015-01-04,400578796,Detroit Pistons,23,114,10,Sacramento Kings,95
400578824,19,17,2015-01-07,400578824,Sacramento Kings,20,104,15,Oklahoma City Thunder,83
400578838,20,17,2015-01-09,400578838,Sacramento Kings,21,108,15,Denver Nuggets,118
400578853,19,19,2015-01-11,400578853,Sacramento Kings,21,103,16,Cleveland Cavaliers,84
400578864,12,27,2015-01-13,400578864,Sacramento Kings,22,104,16,Dallas Mavericks,108
400578890,22,18,2015-01-16,400578890,Sacramento Kings,23,83,16,Miami Heat,95
400578913,25,16,2015-01-19,400578913,Portland Trail Blazers,11,98,31,Sacramento Kings,94
400578992,29,16,2015-01-30,400578992,Cleveland Cavaliers,20,101,28,Sacramento Kings,90
400578997,29,17,2015-01-31,400578997,Indiana Pacers,32,94,17,Sacramento Kings,99
400579036,18,34,2015-02-05,400579036,Sacramento Kings,31,78,17,Dallas Mavericks,101
400579056,32,17,2015-02-07,400579056,Utah Jazz,33,102,18,Sacramento Kings,90
400579077,33,18,2015-02-10,400579077,Chicago Bulls,20,104,33,Sacramento Kings,86
400579084,34,18,2015-02-11,400579084,Milwaukee Bucks,23,111,30,Sacramento Kings,103
400579144,15,41,2015-02-25,400579144,Sacramento Kings,35,102,20,Memphis Grizzlies,90
400579159,23,35,2015-02-27,400579159,Sacramento Kings,36,96,20,San Antonio Spurs,107
400579171,19,39,2015-03-01,400579171,Sacramento Kings,37,99,20,Portland Trail Blazers,110
400579198,38,21,2015-03-04,400579198,San Antonio Spurs,23,112,37,Sacramento Kings,85
400579205,39,21,2015-03-06,400579205,Orlando Magic,43,119,20,Sacramento Kings,114
400579217,40,21,2015-03-07,400579217,Miami Heat,34,114,28,Sacramento Kings,109
400579231,41,21,2015-03-09,400579231,Atlanta Hawks,13,130,50,Sacramento Kings,105
400579244,41,22,2015-03-11,400579244,Charlotte Hornets,35,106,28,Sacramento Kings,113
400579269,43,22,2015-03-14,400579269,Washington Wizards,28,113,38,Sacramento Kings,97
400579290,14,53,2015-03-16,400579290,Sacramento Kings,44,103,22,Atlanta Hawks,110
400579321,38,29,2015-03-20,400579321,Sacramento Kings,45,101,23,Charlotte Hornets,91
400579334,30,40,2015-03-22,400579334,Sacramento Kings,45,109,24,Washington Wizards,86
400579375,46,26,2015-03-27,400579375,New Orleans Pelicans,34,102,38,Sacramento Kings,88
400579397,47,26,2015-03-30,400579397,Memphis Grizzlies,24,97,51,Sacramento Kings,83
400579409,48,26,2015-04-01,400579409,Houston Rockets,24,115,51,Sacramento Kings,111
400579427,34,41,2015-04-03,400579427,Sacramento Kings,49,95,26,New Orleans Pelicans,101
400579444,42,35,2015-04-05,400579444,Sacramento Kings,50,95,26,Utah Jazz,101
400579450,61,16,2015-04-07,400579450,Sacramento Kings,50,116,27,Minnesota Timberwolves,111
400579462,51,27,2015-04-08,400579462,Utah Jazz,42,103,36,Sacramento Kings,91
400579475,52,27,2015-04-10,400579475,Oklahoma City Thunder,36,116,43,Sacramento Kings,103
400579488,53,27,2015-04-12,400579488,Denver Nuggets,50,122,30,Sacramento Kings,111
400578314,1,1,2014-10-31,400578314,Chicago Bulls,1,108,1,Cleveland Cavaliers,114
400578327,1,2,2014-11-01,400578327,Minnesota Timberwolves,2,105,1,Chicago Bulls,106
400578345,4,0,2014-11-04,400578345,Chicago Bulls,1,98,3,Orlando Magic,90
400578354,1,4,2014-11-05,400578354,Milwaukee Bucks,3,86,2,Chicago Bulls,95
400578393,5,2,2014-11-10,400578393,Chicago Bulls,2,102,6,Detroit Pistons,91
400578427,7,4,2014-11-15,400578427,Chicago Bulls,3,90,7,Indiana Pacers,99
400578475,5,8,2014-11-21,400578475,Portland Trail Blazers,3,105,9,Chicago Bulls,87
400578496,5,9,2014-11-24,400578496,Utah Jazz,10,95,5,Chicago Bulls,97
400578501,6,9,2014-11-25,400578501,Denver Nuggets,7,114,7,Chicago Bulls,109
400578549,5,14,2014-12-02,400578549,Chicago Bulls,7,129,11,Dallas Mavericks,132
400578555,7,12,2014-12-03,400578555,Charlotte Hornets,15,95,4,Chicago Bulls,102
400578620,6,17,2014-12-12,400578620,Chicago Bulls,8,115,14,Portland Trail Blazers,106
400578641,8,15,2014-12-14,400578641,Miami Heat,13,75,11,Chicago Bulls,93
400578650,9,15,2014-12-15,400578650,Atlanta Hawks,7,93,17,Chicago Bulls,86
400578681,9,17,2014-12-19,400578681,Memphis Grizzlies,5,97,21,Chicago Bulls,103
400578711,9,19,2014-12-23,400578711,Washington Wizards,8,91,19,Chicago Bulls,99
400578739,15,15,2014-12-27,400578739,Chicago Bulls,9,107,21,New Orleans Pelicans,100
400578752,9,22,2014-12-29,400578752,Indiana Pacers,21,90,11,Chicago Bulls,92
400578774,20,13,2015-01-01,400578774,Chicago Bulls,10,106,23,Denver Nuggets,101
400578804,11,23,2015-01-05,400578804,Chicago Bulls,10,114,25,Houston Rockets,105
400578820,23,13,2015-01-07,400578820,Chicago Bulls,11,77,25,Utah Jazz,97
400578835,12,25,2015-01-09,400578835,Washington Wizards,11,102,25,Chicago Bulls,86
400578846,19,20,2015-01-10,400578846,Chicago Bulls,12,95,26,Milwaukee Bucks,87
400578858,27,14,2015-01-12,400578858,Chicago Bulls,13,114,26,Orlando Magic,121
400578871,12,27,2015-01-14,400578871,Chicago Bulls,14,99,26,Washington Wizards,105
400578894,8,33,2015-01-17,400578894,Chicago Bulls,15,99,27,Atlanta Hawks,107
400578912,16,27,2015-01-19,400578912,Cleveland Cavaliers,20,108,22,Chicago Bulls,94
400578929,17,27,2015-01-22,400578929,Chicago Bulls,16,104,28,San Antonio Spurs,81
400578938,16,29,2015-01-23,400578938,Dallas Mavericks,14,98,30,Chicago Bulls,102
400578949,24,20,2015-01-25,400578949,Chicago Bulls,17,84,29,Miami Heat,96
400579027,20,30,2015-02-04,400579027,Houston Rockets,15,101,34,Chicago Bulls,90
400579050,20,31,2015-02-07,400579050,New Orleans Pelicans,24,72,27,Chicago Bulls,107
400579062,20,32,2015-02-08,400579062,Orlando Magic,38,97,16,Chicago Bulls,98
400579092,22,33,2015-02-12,400579092,Chicago Bulls,20,113,34,Cleveland Cavaliers,98
400579098,21,34,2015-02-20,400579098,Detroit Pistons,33,100,22,Chicago Bulls,91
400579123,25,31,2015-02-23,400579123,Chicago Bulls,21,87,36,Milwaukee Bucks,71
400579137,32,23,2015-02-25,400579137,Chicago Bulls,22,86,36,Charlotte Hornets,98
400579154,44,13,2015-02-27,400579154,Chicago Bulls,22,96,37,Minnesota Timberwolves,89
400579185,27,34,2015-03-03,400579185,Chicago Bulls,23,97,38,Washington Wizards,92
400579201,28,34,2015-03-05,400579201,Chicago Bulls,23,108,39,Oklahoma City Thunder,105
400579204,24,39,2015-03-06,400579204,Indiana Pacers,34,98,27,Chicago Bulls,84
400579223,25,39,2015-03-08,400579223,San Antonio Spurs,23,116,39,Chicago Bulls,105
400579233,18,45,2015-03-09,400579233,Chicago Bulls,26,91,39,Memphis Grizzlies,101
400579259,27,40,2015-03-13,400579259,Charlotte Hornets,35,101,29,Chicago Bulls,91
400579274,28,40,2015-03-15,400579274,Oklahoma City Thunder,29,109,37,Chicago Bulls,100
400579301,37,30,2015-03-18,400579301,Chicago Bulls,28,103,41,Indiana Pacers,86
400579325,29,42,2015-03-21,400579325,Detroit Pistons,44,107,25,Chicago Bulls,91
400579343,39,30,2015-03-23,400579343,Chicago Bulls,29,98,43,Charlotte Hornets,86
400579410,30,45,2015-04-01,400579410,Milwaukee Bucks,38,95,37,Chicago Bulls,91
400579423,47,29,2015-04-03,400579423,Chicago Bulls,30,88,46,Detroit Pistons,82
400579440,31,46,2015-04-05,400579440,Cleveland Cavaliers,27,99,50,Chicago Bulls,94
400579453,32,46,2015-04-08,400579453,Orlando Magic,53,105,25,Chicago Bulls,103
400579465,32,47,2015-04-09,400579465,Miami Heat,44,78,35,Chicago Bulls,89
400579509,22,60,2015-04-15,400579509,Chicago Bulls,32,91,50,Atlanta Hawks,85
400578347,2,1,2014-11-04,400578347,Portland Trail Blazers,2,101,2,Cleveland Cavaliers,82
400578358,3,1,2014-11-05,400578358,Utah Jazz,3,102,2,Cleveland Cavaliers,100
400578373,3,2,2014-11-07,400578373,Denver Nuggets,4,101,1,Cleveland Cavaliers,110
400578390,3,3,2014-11-10,400578390,Cleveland Cavaliers,3,118,3,New Orleans Pelicans,111
400578425,4,5,2014-11-15,400578425,Cleveland Cavaliers,3,127,5,Atlanta Hawks,94
400578439,7,3,2014-11-17,400578439,Cleveland Cavaliers,4,97,5,Denver Nuggets,106
400578451,4,7,2014-11-19,400578451,Cleveland Cavaliers,5,90,5,San Antonio Spurs,92
400578471,6,5,2014-11-21,400578471,Washington Wizards,3,91,8,Cleveland Cavaliers,78
400578491,10,6,2014-11-24,400578491,Cleveland Cavaliers,7,106,6,Orlando Magic,74
400578503,5,9,2014-11-26,400578503,Cleveland Cavaliers,7,113,7,Washington Wizards,87
400578530,10,7,2014-11-29,400578530,Cleveland Cavaliers,7,109,8,Indiana Pacers,97
400578545,9,10,2014-12-02,400578545,Cleveland Cavaliers,7,111,9,Milwaukee Bucks,108
400578618,8,13,2014-12-11,400578618,Oklahoma City Thunder,13,103,9,Cleveland Cavaliers,94
400578628,9,13,2014-12-12,400578628,New Orleans Pelicans,11,119,11,Cleveland Cavaliers,114
400578647,18,6,2014-12-15,400578647,Cleveland Cavaliers,9,97,14,Charlotte Hornets,88
400578662,7,18,2014-12-17,400578662,Cleveland Cavaliers,10,98,14,Atlanta Hawks,127
400578693,6,21,2014-12-21,400578693,Cleveland Cavaliers,10,105,16,Memphis Grizzlies,91
400578708,22,5,2014-12-23,400578708,Cleveland Cavaliers,10,125,17,Minnesota Timberwolves,104
400578721,11,17,2014-12-25,400578721,Miami Heat,16,101,14,Cleveland Cavaliers,91
400578725,11,18,2014-12-26,400578725,Orlando Magic,21,89,11,Cleveland Cavaliers,98
400578745,23,7,2014-12-28,400578745,Cleveland Cavaliers,12,80,18,Detroit Pistons,103
400578758,13,18,2014-12-30,400578758,Atlanta Hawks,8,109,23,Cleveland Cavaliers,101
400578771,16,17,2014-12-31,400578771,Cleveland Cavaliers,14,80,18,Milwaukee Bucks,96
400578776,14,19,2015-01-02,400578776,Charlotte Hornets,24,87,10,Cleveland Cavaliers,91
400578795,10,25,2015-01-04,400578795,Cleveland Cavaliers,15,90,19,Dallas Mavericks,109
400578815,11,24,2015-01-07,400578815,Cleveland Cavaliers,17,93,19,Houston Rockets,105
400578918,28,14,2015-01-21,400578918,Cleveland Cavaliers,20,106,23,Utah Jazz,92
400578935,26,18,2015-01-23,400578935,Cleveland Cavaliers,20,129,24,Charlotte Hornets,90
400578950,22,22,2015-01-25,400578950,Cleveland Cavaliers,20,108,25,Oklahoma City Thunder,98
400578968,20,26,2015-01-27,400578968,Detroit Pistons,29,95,17,Cleveland Cavaliers,103
400578973,14,32,2015-01-28,400578973,Cleveland Cavaliers,20,99,27,Portland Trail Blazers,94
400579003,20,29,2015-01-31,400579003,Minnesota Timberwolves,39,90,8,Cleveland Cavaliers,106
400579039,21,31,2015-02-06,400579039,Indiana Pacers,32,103,19,Cleveland Cavaliers,99
400579088,30,22,2015-02-11,400579088,Cleveland Cavaliers,21,113,33,Miami Heat,93
400579101,22,34,2015-02-20,400579101,Washington Wizards,22,89,33,Cleveland Cavaliers,127
400579131,22,36,2015-02-24,400579131,Detroit Pistons,34,93,23,Cleveland Cavaliers,102
400579148,23,37,2015-02-27,400579148,Indiana Pacers,34,93,24,Cleveland Cavaliers,86
