AvgPts,Ceiling,CeilingPct,Consistency,Floor,FloorPct,ImpPts,OppPlusMinusPct,Plus_Minus,ProjPlusMinusPct,Score,Season_PPG,Season_Plus_Minus,Upside,Vegas,AdjYPA,PassINTPct,PassSackPct,PassTDPct,PassingSuccessfulPct,YardsPerPassingAttempt,ActualPoints
18.0,27.6,47,47,8.4,61,15.54,59,70,78,70.0,19.3,3.3,71,41,5.82,2.1,7.5,4.5,51.93,7.63,18.04
18.8,29.6,66,71,8.0,53,18.35,95,64,50,64.0,18.6,2.3,57,92,6.81,1.8,5.0,3.9,52.71,7.61,19.8
13.7,21.8,4,64,5.6,16,14.14,1,31,42,31.0,12.9,-2.0,54,4,5.35,3.6,3.5,2.4,50.1,8.04,9.94
18.6,28.1,51,62,9.1,73,15.54,55,76,84,76.0,18.0,3.5,79,61,6.49,3.3,5.1,5.0,53.01,7.02,21.52
16.4,26.0,28,77,6.8,33,13.91,15,85,79,85.0,17.6,4.0,64,68,6.83,2.8,4.3,6.2,49.39,7.1,26.22
24.0,36.3,95,47,11.7,96,18.58,17,61,96,61.0,21.7,2.9,57,76,6.91,2.3,6.1,5.0,53.19,7.98,19.68
19.6,30.5,71,100,8.7,67,14.37,34,65,96,65.0,15.2,2.1,57,63,4.55,2.6,10.3,3.2,49.9,7.39,28.94
18.2,28.1,53,47,8.3,57,16.01,28,53,74,53.0,17.1,1.5,54,63,6.05,2.6,3.6,4.0,52.9,7.16,22.72
16.7,26.1,30,59,7.3,43,14.61,3,54,74,54.0,15.6,1.4,54,31,6.39,1.0,10.1,3.2,47.25,6.64,16.28
14.3,22.4,6,50,6.2,21,14.84,2,79,39,79.0,17.2,3.7,78,24,5.61,2.6,9.8,3.8,42.33,6.53,14.72
18.8,30.3,69,47,7.3,43,13.91,97,40,95,40.0,15.6,0.4,71,39,4.76,2.4,11.3,3.1,58.24,8.02,25.6
19.8,30.8,73,50,8.8,69,17.41,50,66,76,66.0,20.5,2.9,67,72,6.76,1.8,10.5,3.9,45.49,6.35,18.94
23.9,33.3,87,32,14.5,99,19.98,66,31,90,31.0,20.1,-0.5,76,61,6.61,3.3,4.8,6.1,49.9,7.52,30.98
15.5,24.0,12,32,7.0,39,13.91,6,16,68,16.0,7.8,-5.8,54,31,4.34,1.8,14.1,3.2,52.99,7.81,4.94
22.5,33.6,89,51,11.4,93,21.15,64,73,60,73.0,22.8,3.9,89,98,7.78,1.3,3.8,6.3,45.55,7.34,26.48
20.2,30.1,67,59,10.3,86,16.94,22,49,86,49.0,17.7,1.3,85,31,5.84,3.8,6.8,4.6,49.21,7.4,31.12
15.4,24.4,13,64,6.4,29,14.61,13,57,56,57.0,14.4,1.4,54,44,6.37,3.5,4.9,3.5,44.15,6.54,21.92
21.7,33.7,89,74,9.7,79,17.88,97,81,90,81.0,20.4,3.0,67,97,8.2,2.4,4.1,6.4,42.68,7.08,19.2
16.1,25.9,25,59,6.3,27,14.61,39,53,67,53.0,14.2,1.1,57,57,5.23,1.9,4.4,3.8,45.73,7.24,23.86
20.6,30.3,69,51,10.9,91,17.64,19,79,82,79.0,20.7,3.8,76,76,5.34,3.3,8.0,4.7,44.66,6.33,16.88
17.7,27.6,43,35,7.8,56,13.91,21,24,91,24.0,10.7,-2.3,54,34,5.87,3.5,9.4,4.2,50.0,7.4,9.48
14.0,22.6,7,100,5.4,11,14.14,67,62,45,62.0,14.6,1.0,54,22,17.33,0.0,0.0,16.7,53.19,7.91,9.16
14.1,22.8,7,100,5.4,13,14.14,39,73,46,73.0,16.2,1.2,54,28,5.68,4.7,6.8,4.7,51.21,7.27,20.38
15.6,26.4,32,44,4.8,7,14.14,84,38,67,38.0,14.1,-0.9,54,79,5.65,3.7,5.1,4.3,51.49,7.41,6.32
17.5,27.6,47,71,7.4,43,19.05,62,67,27,67.0,19.1,2.5,57,82,6.96,1.8,5.0,3.9,52.64,7.52,11.74
17.3,26.5,32,40,8.1,61,16.48,52,44,55,44.0,16.2,-0.8,54,49,5.41,3.9,3.3,3.9,49.82,7.77,7.8
14.1,23.2,9,23,5.0,8,14.14,49,13,46,13.0,5.4,-8.0,54,57,5.25,2.4,4.5,2.4,43.24,6.02,20.72
19.3,31.3,75,47,7.3,47,18.11,12,70,60,70.0,19.3,2.8,85,70,6.83,2.3,3.6,4.5,50.46,7.48,6.4
16.8,27.6,46,68,6.0,20,14.14,47,53,81,53.0,15.0,1.1,54,52,5.62,2.6,8.3,3.5,48.35,6.97,22.74
19.9,30.4,72,47,9.4,74,15.54,59,68,94,68.0,18.9,2.8,71,82,5.71,2.4,7.1,4.5,52.43,7.71,27.58
14.8,24.9,17,100,4.7,7,13.91,42,52,57,52.0,14.0,-0.7,54,59,4.89,3.4,3.1,2.6,50.92,8.23,34.18
17.6,26.1,30,77,9.1,73,14.37,80,89,87,89.0,18.3,4.5,85,34,6.85,2.8,4.0,6.2,48.56,6.84,21.7
20.4,31.2,74,47,9.6,80,18.58,67,58,68,58.0,21.3,2.5,57,68,6.82,2.3,6.1,4.8,54.15,7.91,12.8
15.5,24.5,15,51,6.5,27,14.37,3,78,62,78.0,17.0,3.3,76,19,5.41,2.9,9.8,3.8,42.47,6.57,10.9
20.3,30.2,69,100,10.4,86,14.84,64,78,97,78.0,16.4,3.1,71,22,4.7,2.5,9.8,3.6,51.63,7.63,13.98
18.6,27.9,47,53,9.3,78,15.54,6,70,84,70.0,18.3,2.6,54,31,5.91,2.4,3.4,3.8,53.69,7.63,15.08
16.8,26.7,37,59,6.9,35,14.14,75,57,81,57.0,15.6,1.4,54,61,6.32,0.9,9.9,3.1,46.91,6.72,14.54
16.8,27.7,46,47,5.9,20,13.91,56,52,83,52.0,16.3,1.1,85,12,5.19,2.5,11.1,3.2,57.17,7.63,4.96
20.7,32.4,83,50,9.0,71,17.41,37,47,86,47.0,19.0,1.3,57,72,6.61,1.8,10.8,3.9,44.72,6.35,13.4
20.6,30.8,74,59,10.4,84,15.54,6,46,96,46.0,17.1,0.9,57,61,5.85,2.6,4.9,3.8,51.99,7.69,18.74
24.2,35.9,95,32,12.5,97,19.98,92,37,92,37.0,20.7,0.2,89,95,6.51,3.3,4.8,6.1,47.77,7.59,29.02
22.0,32.1,83,53,11.9,95,22.08,1,76,42,76.0,23.1,4.0,87,90,7.72,1.6,3.8,6.3,45.97,7.23,32.7
22.5,34.1,89,68,10.9,93,17.41,67,66,95,66.0,18.5,2.4,94,84,6.15,3.3,6.9,4.1,47.19,7.4,30.44
16.6,25.8,24,59,7.4,49,14.61,7,57,73,57.0,14.5,1.2,57,37,5.39,1.9,4.3,4.2,46.11,6.98,32.12
20.3,31.2,76,79,9.4,77,19.75,3,70,50,70.0,24.2,3.5,74,74,8.88,0.9,4.2,7.5,45.16,6.83,6.18
18.1,28.4,52,64,7.8,56,14.61,39,64,90,64.0,15.0,1.8,54,66,5.92,3.6,5.2,3.9,45.12,6.79,17.3
18.6,29.6,66,75,7.6,45,18.58,67,80,44,80.0,20.2,2.9,65,88,8.16,2.5,5.0,6.6,43.67,7.08,33.56
21.6,32.9,86,77,10.3,84,18.11,37,90,88,90.0,22.1,5.0,78,77,5.35,3.9,6.9,5.2,43.45,6.0,20.02
18.0,28.5,53,35,7.5,51,14.14,53,21,92,21.0,9.7,-3.5,54,31,5.33,4.0,9.4,4.0,49.88,7.4,4.84
16.3,25.4,22,100,7.2,40,14.37,18,81,72,81.0,16.9,2.2,54,31,6.44,4.0,6.3,5.0,52.85,7.45,19.48
15.5,24.9,19,40,6.1,20,14.37,11,49,62,49.0,17.4,1.2,62,46,5.5,3.3,5.8,4.2,51.84,7.88,19.54
20.1,31.5,77,40,8.7,70,17.64,94,62,77,62.0,18.5,1.9,79,74,6.86,2.1,3.7,4.4,50.35,7.52,41.0
18.9,29.4,63,31,8.4,61,17.18,50,20,68,20.0,16.8,-3.1,57,52,5.82,3.9,3.6,4.2,44.54,5.88,15.6
15.7,26.2,30,68,5.2,11,14.14,81,61,68,61.0,15.7,1.5,54,57,5.91,2.7,9.1,4.0,48.97,7.17,12.58
19.0,28.6,56,47,9.4,75,15.31,83,78,90,78.0,19.7,3.6,85,49,6.06,2.4,7.5,5.1,52.87,7.58,12.9
21.1,33.0,86,59,9.2,71,18.81,74,62,74,62.0,18.7,1.9,57,92,6.75,2.1,4.6,3.8,52.7,7.43,25.08
19.3,29.8,66,71,8.8,69,16.24,70,86,84,86.0,18.9,4.3,85,72,7.0,3.3,4.2,6.0,49.63,7.05,11.64
18.3,27.5,44,77,9.1,73,14.37,84,93,92,93.0,19.1,5.0,85,66,7.26,2.8,3.0,6.6,48.98,6.56,3.04
21.2,31.9,79,35,10.5,89,17.88,61,49,87,49.0,20.3,1.4,61,91,6.61,2.2,5.7,4.6,52.9,7.8,49.3
17.0,25.7,26,53,8.3,59,13.91,8,74,86,74.0,16.6,2.9,74,28,5.53,2.6,9.8,3.5,42.37,6.68,20.24
18.0,29.1,59,59,6.9,37,15.07,55,68,83,68.0,18.0,2.5,54,91,6.0,2.4,3.6,4.1,54.18,7.63,25.96
19.2,30.3,69,71,8.1,59,13.91,58,62,97,62.0,15.9,1.6,54,72,6.44,0.9,9.9,3.4,46.59,6.75,27.6
21.1,32.7,84,45,9.5,79,17.88,36,84,86,84.0,22.4,4.9,93,79,8.26,1.9,4.3,5.0,52.99,7.83,11.48
18.4,29.7,65,62,7.1,39,16.94,6,52,64,52.0,18.9,1.3,57,63,6.46,2.1,11.4,3.9,44.33,6.23,14.6
18.5,28.2,53,59,8.8,67,15.77,58,43,80,43.0,16.8,0.5,57,44,5.96,2.4,6.3,4.1,51.96,7.74,11.18
20.8,29.4,62,32,12.2,97,19.51,32,37,60,37.0,20.5,-0.1,76,31,6.32,3.3,5.3,6.1,44.94,7.19,17.74
15.0,24.6,18,31,5.4,10,13.91,37,12,62,12.0,5.2,-9.5,54,19,4.0,11.1,3.6,3.7,50.6,7.52,8.18
23.4,34.7,93,53,12.1,95,21.62,22,70,67,70.0,22.8,3.3,87,96,7.37,1.5,4.2,5.6,46.18,7.26,33.34
23.3,34.8,92,71,11.8,96,17.64,96,74,98,74.0,19.3,3.1,98,61,6.12,3.3,6.3,4.3,47.95,7.53,27.04
22.1,32.8,85,71,11.4,94,19.51,30,59,77,59.0,23.0,2.3,71,70,8.63,1.0,4.6,7.4,46.06,7.09,36.96
17.8,27.7,46,59,7.9,56,15.07,61,70,81,70.0,15.7,2.3,71,41,6.15,1.4,4.1,4.9,47.85,7.06,30.34
17.4,26.2,30,28,8.6,67,13.91,28,14,90,14.0,6.1,-7.3,54,5,4.89,3.3,8.4,3.3,42.88,6.83,13.82
20.9,31.8,80,79,10.0,81,18.35,46,89,78,89.0,21.9,4.8,76,52,5.44,3.9,6.9,5.2,43.19,5.91,34.58
17.1,26.6,36,100,7.6,49,14.37,89,85,81,85.0,17.3,2.6,54,70,6.41,3.3,6.3,4.7,55.47,7.48,18.36
16.1,25.7,26,50,6.5,26,14.37,67,65,69,65.0,18.1,2.1,62,61,5.6,3.1,5.5,4.2,51.53,7.78,22.6
11.7,20.2,1,40,3.2,0,14.14,18,30,24,30.0,11.6,-2.8,54,24,6.0,2.7,5.8,3.8,48.37,7.2,6.92
16.0,25.9,25,33,6.1,24,16.01,7,32,45,32.0,15.0,-2.0,54,66,4.94,3.6,4.6,3.3,52.26,7.8,15.7
20.1,31.6,77,40,8.6,69,18.35,78,73,68,73.0,19.4,2.8,91,81,6.91,2.1,3.7,4.9,52.42,7.74,14.42
20.1,31.7,80,31,8.5,62,16.94,41,19,84,19.0,16.0,-3.6,57,74,6.06,3.9,3.5,4.2,43.2,5.74,17.24
13.1,21.6,3,68,4.6,5,14.14,2,57,34,57.0,15.4,1.1,54,44,5.85,3.1,9.1,4.1,48.47,7.01,14.46
17.5,26.5,36,47,8.5,62,15.54,59,68,72,68.0,18.7,2.5,71,34,5.62,2.6,8.0,4.5,53.6,7.82,16.56
18.4,29.1,59,100,7.7,51,14.61,36,98,91,98.0,21.6,6.0,85,72,6.68,3.0,9.4,6.7,44.24,6.23,15.64
19.0,29.0,61,62,9.0,67,18.81,33,66,46,66.0,19.1,2.2,57,88,6.94,2.1,4.4,3.8,52.15,7.37,19.32
16.6,26.3,30,100,6.9,39,14.14,78,84,79,84.0,16.9,2.4,74,24,5.59,2.9,2.8,3.4,51.58,8.54,11.68
19.9,31.5,78,71,8.3,61,16.71,81,84,86,84.0,18.6,3.8,85,96,6.67,3.2,4.3,5.5,49.82,6.92,21.86
18.2,28.3,53,59,8.1,57,14.37,57,84,91,84.0,17.4,3.2,85,77,7.44,2.6,1.8,6.3,48.68,6.77,18.88
20.7,31.7,78,40,9.7,80,19.05,45,73,65,73.0,22.3,3.3,71,94,6.84,2.4,5.2,5.2,53.44,7.81,35.38
17.7,26.7,37,100,8.7,67,14.84,27,76,82,76.0,16.3,2.8,74,11,4.57,2.5,9.8,3.6,51.9,7.64,26.44
21.9,32.9,86,45,10.9,90,17.64,70,61,92,61.0,19.8,2.2,79,89,7.5,2.8,4.3,3.9,52.74,7.8,25.36
19.8,28.3,53,33,11.3,94,18.58,1,32,60,32.0,20.3,-0.3,76,41,5.66,4.2,5.5,5.8,44.87,7.21,21.48
13.3,21.4,3,40,5.2,9,13.91,21,14,39,14.0,6.2,-8.3,54,37,3.76,5.8,3.7,1.9,50.6,7.5,24.66
23.7,36.1,96,53,11.3,93,22.08,49,73,64,73.0,22.9,3.1,87,99,7.65,1.3,4.5,5.8,46.56,7.18,18.86
18.5,29.3,61,59,7.7,51,14.61,97,70,92,70.0,17.4,1.2,54,49,5.95,3.1,10.6,5.6,49.36,7.35,36.34
23.0,35.2,93,84,10.8,92,18.35,76,91,94,91.0,21.0,4.8,98,86,6.55,2.7,6.0,4.6,47.26,7.59,15.2
20.5,32.2,81,59,8.8,71,15.77,18,81,95,81.0,16.8,3.2,85,68,6.4,1.4,4.1,5.1,47.77,7.15,22.28
24.9,39.3,99,71,10.5,86,19.75,48,62,95,62.0,22.8,2.3,71,97,7.95,0.9,5.2,6.4,46.17,7.25,25.12
19.2,29.2,59,59,9.2,77,14.84,52,66,94,66.0,15.0,1.5,54,17,5.85,3.2,5.6,4.1,44.26,6.54,5.42
17.2,26.2,34,64,8.2,55,14.61,66,95,80,95.0,20.5,4.7,78,28,7.04,2.4,8.8,6.7,50.63,7.62,8.8
18.4,29.4,60,100,7.4,49,18.35,21,97,45,97.0,23.3,5.4,91,37,9.16,2.5,4.2,7.8,44.64,7.05,26.32
17.6,26.6,34,31,8.6,67,13.91,70,16,90,16.0,7.1,-6.4,54,17,4.87,2.9,9.1,3.6,44.91,7.23,21.58
20.3,31.2,76,79,9.4,77,18.58,76,95,67,95.0,23.1,5.6,89,63,6.3,3.3,5.1,5.7,43.32,5.89,20.98
14.8,24.1,13,40,5.5,13,14.61,71,21,49,21.0,9.0,-5.0,54,81,8.63,4.7,4.5,6.7,52.25,7.74,0.92
13.5,22.3,6,100,4.7,5,13.91,14,87,42,87.0,17.4,2.8,54,46,6.62,3.0,5.7,4.3,55.66,7.34,14.86
16.2,25.0,20,51,7.4,40,14.14,2,70,74,70.0,18.4,2.5,61,11,5.88,2.8,5.0,4.2,51.3,7.54,24.72
13.1,22.5,7,33,3.7,1,13.91,67,26,37,26.0,11.0,-3.4,54,77,5.79,2.2,5.3,3.3,47.87,7.06,7.0
16.4,26.0,30,35,6.8,31,15.54,45,34,56,34.0,15.1,-1.8,54,91,5.34,3.4,4.5,3.4,52.47,7.82,13.44
19.6,30.1,67,40,9.1,75,17.88,76,73,68,73.0,19.5,2.6,91,61,6.97,2.4,3.6,5.3,52.26,7.63,25.44
18.4,29.6,63,31,7.2,40,16.71,41,18,68,18.0,14.9,-4.5,54,63,5.83,3.9,3.7,3.6,43.92,5.97,-2.6
16.1,25.9,27,71,6.3,24,14.14,61,57,73,57.0,15.3,1.0,54,39,5.66,3.1,8.5,3.8,46.74,6.89,11.9
17.1,25.8,27,53,8.4,61,14.61,34,74,79,74.0,19.1,2.8,74,52,5.82,2.6,7.5,4.2,54.76,8.33,16.48
17.5,27.3,42,100,7.7,51,15.07,46,96,78,96.0,20.6,5.2,78,28,7.26,2.9,10.4,7.1,45.59,6.4,11.52
19.2,30.0,66,100,8.4,65,14.37,98,78,95,78.0,16.2,1.8,67,82,5.49,2.9,2.8,3.4,51.56,8.47,31.96
21.6,33.7,89,79,9.5,78,17.41,32,91,92,91.0,19.8,4.7,87,94,7.61,2.7,4.5,6.3,48.93,6.74,9.88
18.7,27.8,48,62,9.6,79,14.14,58,86,95,86.0,17.5,3.4,79,55,7.79,2.2,2.2,6.3,48.27,6.86,16.72
20.8,31.5,78,40,10.1,81,19.51,32,84,60,84.0,23.2,4.3,85,88,7.16,2.2,5.7,5.4,54.8,8.02,14.36
21.0,31.3,77,100,10.7,89,15.31,99,86,98,86.0,17.3,3.6,87,49,4.75,2.5,10.2,3.9,51.46,7.58,17.02
15.9,24.9,18,68,6.9,35,13.91,7,73,73,73.0,16.8,2.4,61,24,6.36,1.3,9.6,3.4,45.93,6.82,15.46
18.4,28.8,57,71,8.0,56,16.01,7,52,77,52.0,18.8,1.1,57,66,6.8,1.8,11.7,4.3,42.63,6.24,17.8
18.2,27.1,38,59,9.3,78,14.84,77,40,88,40.0,16.3,0.1,57,31,5.69,2.7,6.8,4.1,52.0,7.75,16.78
14.9,24.3,15,50,5.5,11,13.91,82,26,60,26.0,10.8,-3.5,54,57,5.17,4.3,6.3,4.3,50.1,7.53,6.64
26.1,37.0,97,59,15.2,99,22.32,86,68,89,68.0,22.6,2.7,85,97,7.72,1.3,4.3,5.8,46.1,7.06,23.26
17.9,28.2,53,68,7.6,47,15.07,73,79,82,79.0,18.8,3.1,61,82,6.16,2.4,3.6,3.8,55.37,7.6,26.34
23.3,35.6,94,100,11.0,93,17.88,30,98,97,98.0,23.6,5.7,88,85,8.76,2.4,4.5,7.6,44.95,7.29,29.58
12.7,20.5,2,100,4.9,6,13.91,30,82,32,82.0,16.6,3.0,54,0,5.4,8.0,0.0,8.0,58.86,8.15,16.76
20.9,32.3,83,71,9.5,78,19.75,23,59,57,59.0,22.4,1.9,71,63,7.7,0.9,5.3,6.2,45.18,7.14,19.08
14.5,23.9,11,26,5.1,11,13.91,52,14,53,14.0,5.3,-7.0,54,55,5.55,3.3,10.0,7.8,42.61,5.92,18.4
19.1,31.1,74,50,7.1,43,16.24,25,53,82,53.0,19.3,2.0,54,70,8.51,2.1,5.8,8.3,49.81,7.47,15.28
24.2,37.5,97,68,10.9,92,16.94,53,91,99,91.0,18.4,4.4,87,85,6.54,1.7,4.3,5.6,47.4,7.25,7.56
17.3,27.3,40,71,7.3,47,14.61,4,85,81,85.0,19.3,3.7,71,55,6.15,2.4,3.3,3.9,53.27,7.31,13.96
20.7,32.6,84,79,8.8,69,18.35,32,95,76,95.0,23.1,5.4,89,82,6.43,2.8,5.8,5.5,42.96,5.97,31.44
14.2,23.0,8,100,5.4,11,13.91,66,85,50,85.0,17.1,2.6,54,28,6.22,3.2,5.5,3.5,55.4,7.34,29.84
20.1,30.2,69,59,10.0,80,18.81,34,69,62,69.0,19.6,2.2,57,82,6.79,2.3,4.5,3.8,51.27,7.37,20.9
22.1,32.9,84,71,11.3,95,14.84,47,53,99,53.0,17.0,0.9,57,72,5.77,2.6,5.9,4.2,51.81,7.4,20.38
14.1,23.4,9,71,4.8,6,13.91,74,61,49,61.0,15.5,1.1,54,55,5.92,2.9,9.4,3.9,46.36,6.84,20.14
19.5,28.2,54,100,10.8,88,15.07,23,36,94,36.0,12.3,-0.5,54,55,7.1,0.0,4.3,4.5,44.36,7.17,15.32
16.9,26.8,38,59,7.0,35,14.14,22,74,82,74.0,18.9,2.7,71,46,5.86,2.4,7.8,4.5,54.49,8.31,15.82
18.2,28.5,55,100,7.9,53,14.37,67,93,91,93.0,19.3,4.0,74,37,6.75,2.4,10.7,6.4,43.6,6.31,9.42
15.9,25.2,20,100,6.6,29,14.61,48,91,64,91.0,18.0,3.6,88,19,6.06,2.7,3.4,4.3,52.06,8.22,9.68
17.4,25.9,30,16,8.9,67,13.91,73,15,90,15.0,6.6,-7.0,54,15,6.75,0.0,8.3,9.1,44.51,6.44,15.66
11.2,19.4,1,40,3.0,0,13.91,98,21,22,21.0,8.6,-4.0,54,24,4.68,2.6,3.8,2.6,48.53,7.22,7.44
16.7,25.5,24,44,7.9,53,13.91,82,43,82,43.0,15.9,1.3,54,88,5.8,3.4,7.0,3.4,51.49,7.55,16.84
20.9,30.9,73,71,10.9,92,17.64,14,87,86,87.0,19.1,3.9,85,55,6.98,2.9,4.9,5.5,47.29,6.73,26.0
18.8,28.3,53,64,9.3,75,13.91,15,86,95,86.0,17.4,3.3,78,55,7.18,2.9,2.4,6.4,48.07,6.81,17.84
15.2,24.2,14,51,6.2,21,14.14,15,73,62,73.0,18.1,2.5,61,28,6.09,2.3,5.7,4.3,50.0,7.49,11.5
21.4,32.1,82,100,10.7,89,16.01,74,86,97,86.0,17.2,3.5,85,57,4.76,2.5,10.0,4.2,51.24,7.53,12.58
19.0,30.4,71,71,7.6,47,16.01,46,53,83,53.0,18.6,0.9,57,90,6.72,2.1,11.7,3.9,43.35,6.36,25.4
17.1,27.9,48,79,6.3,26,13.91,80,82,87,82.0,17.5,2.9,61,74,6.38,1.2,10.1,3.6,45.84,6.79,13.42
24.2,36.0,95,68,12.4,97,22.08,48,76,70,76.0,23.0,3.0,87,91,7.59,1.3,4.6,5.6,46.05,7.1,14.08
16.4,26.3,36,68,6.5,22,14.61,80,88,70,88.0,18.8,3.1,74,26,6.72,2.8,8.3,5.9,51.06,7.74,18.14
20.9,31.6,77,84,10.2,86,18.35,14,92,78,92.0,21.2,4.9,98,46,6.54,2.6,5.8,4.5,49.32,7.88,6.92
20.5,32.5,84,71,8.5,64,19.51,56,65,55,65.0,22.3,1.9,71,86,7.45,0.9,5.4,6.0,45.09,7.29,14.38
16.4,25.6,25,31,7.2,39,14.61,56,21,70,21.0,8.6,-4.3,54,37,6.83,2.3,13.3,7.7,41.79,6.04,14.2
21.8,34.1,90,41,9.5,79,13.91,99,55,99,55.0,14.1,0.5,54,90,5.76,2.9,6.3,4.5,43.23,6.36,14.9
16.1,25.9,27,74,6.3,24,15.07,42,89,60,89.0,18.8,3.1,67,55,6.57,2.5,8.6,5.0,50.65,7.8,21.42
22.2,34.8,92,100,9.6,80,18.81,80,98,87,98.0,24.2,6.3,95,86,8.95,2.7,4.6,8.2,45.02,7.25,17.44
15.3,24.1,14,100,6.5,24,13.91,27,87,65,87.0,16.7,3.0,54,22,6.7,3.4,3.3,5.2,60.72,8.23,19.82
21.0,32.8,84,50,9.2,77,15.77,39,41,96,41.0,18.0,0.8,54,52,7.47,3.0,5.7,7.0,47.88,7.42,1.24
18.7,29.4,61,59,8.0,57,16.94,73,86,68,86.0,17.6,3.5,85,63,6.58,1.7,4.1,5.4,47.97,7.29,27.7
21.3,32.6,84,79,10.0,81,18.81,25,96,77,96.0,23.7,5.9,94,61,6.43,2.7,6.0,6.3,42.81,6.02,17.82
17.4,27.5,44,100,7.3,43,15.07,30,93,77,93.0,18.4,3.9,64,52,6.65,2.9,5.2,4.8,55.83,7.39,15.5
17.2,26.1,33,65,8.3,56,14.14,78,79,86,79.0,18.4,3.0,61,22,6.28,2.6,5.4,4.3,51.12,7.63,12.9
10.5,18.1,0,31,2.9,0,13.91,33,24,20,24.0,10.5,-3.9,54,4,5.46,2.5,4.8,2.9,47.3,7.11,6.32
18.7,29.8,63,47,7.6,53,17.41,32,76,62,76.0,20.0,2.7,85,74,7.47,1.3,3.6,5.3,51.97,7.58,20.84
14.2,23.5,10,71,4.9,7,13.91,32,61,50,61.0,15.4,1.0,54,49,6.13,2.5,10.0,3.9,45.73,6.78,5.66
19.3,28.4,55,100,10.2,81,14.84,86,41,94,41.0,12.9,-0.4,54,77,6.61,1.4,4.6,4.8,44.55,7.19,23.3
17.5,26.6,37,59,8.4,59,14.37,84,70,86,70.0,18.1,2.1,71,31,5.82,2.4,8.2,4.3,52.75,8.37,27.04
16.0,25.8,25,100,6.2,24,14.14,3,87,72,87.0,18.1,2.9,67,17,6.7,1.9,10.0,5.4,43.52,6.42,27.24
19.7,29.9,68,59,9.5,75,18.35,37,70,63,70.0,19.9,2.1,57,68,6.81,2.5,4.1,4.0,51.39,7.29,11.1
17.9,28.7,56,100,7.1,39,14.84,86,86,84,86.0,17.2,2.7,85,66,5.89,2.8,4.5,4.2,52.14,8.12,25.18
16.8,25.3,22,44,8.3,59,14.37,41,49,78,49.0,15.8,1.3,54,52,5.39,4.1,7.5,4.1,52.53,7.51,15.36
19.4,29.7,65,71,9.1,73,16.48,15,92,82,92.0,20.0,4.5,85,86,7.2,2.6,5.8,5.8,48.52,7.14,20.72
18.4,27.9,49,65,8.9,70,13.91,28,87,94,87.0,17.5,3.3,76,74,6.81,2.8,2.7,5.9,46.64,6.81,29.18
22.7,34.2,90,44,11.2,95,19.28,20,80,87,80.0,22.6,3.4,74,68,6.86,2.8,5.9,5.5,52.06,8.16,8.12
19.8,30.3,69,62,9.3,75,13.91,89,80,98,80.0,16.5,2.9,79,68,5.4,2.4,9.6,3.9,43.58,7.58,13.68
21.6,32.8,85,100,10.4,86,16.01,88,87,98,87.0,17.6,3.7,85,85,4.79,2.4,9.8,4.1,50.76,7.45,26.46
18.8,29.8,63,62,7.8,56,17.88,52,87,56,87.0,22.2,4.3,93,52,8.29,2.5,3.2,4.4,52.17,7.62,27.04
19.6,31.0,74,68,8.2,61,16.24,77,65,88,65.0,19.1,1.4,74,77,6.87,2.1,10.2,4.5,44.04,6.64,38.2
20.0,29.6,66,71,10.4,83,15.77,81,65,92,65.0,17.6,1.5,57,77,6.06,2.4,6.3,4.3,51.14,7.45,37.78
17.3,27.4,43,79,7.2,40,13.91,32,80,89,80.0,17.2,2.7,61,61,6.52,1.3,10.1,3.4,45.89,6.75,21.7
21.0,31.4,78,59,10.6,86,20.92,18,69,44,69.0,22.4,2.3,85,61,7.61,1.3,4.8,5.5,47.05,7.17,23.2
15.8,25.1,18,16,6.5,31,14.61,57,7,63,7.0,0.0,-11.7,54,12,-1.0,11.1,25.0,0.0,46.52,7.21,16.28
19.9,30.7,71,71,9.1,75,17.88,88,88,72,88.0,20.7,4.1,98,44,6.48,2.7,6.0,4.6,50.35,8.16,31.9
22.6,34.8,92,71,10.4,86,19.05,37,57,88,57.0,21.4,1.1,71,74,6.99,1.1,5.1,5.7,45.25,7.26,26.62
16.8,27.5,46,34,6.1,20,14.37,87,23,78,23.0,9.7,-3.4,54,82,6.13,2.1,10.4,5.3,41.25,6.06,9.74
18.5,26.8,38,100,10.2,82,14.61,95,65,92,65.0,14.6,1.2,54,37,6.96,1.0,5.2,4.8,44.53,7.07,7.86
16.5,26.3,31,59,6.7,33,13.91,45,68,80,68.0,15.1,1.3,54,28,6.25,2.7,6.3,5.3,42.02,6.12,24.22
18.0,28.4,56,75,7.6,43,15.07,95,91,83,91.0,19.1,3.6,65,66,6.31,2.7,8.1,5.5,50.54,7.68,40.92
21.2,33.3,86,100,9.1,75,17.88,10,97,87,97.0,23.6,5.6,93,66,8.68,2.4,4.2,7.4,43.95,7.24,25.24
11.4,18.9,0,100,3.9,2,13.91,53,93,23,93.0,17.7,3.7,54,19,6.97,3.2,4.0,4.2,60.04,8.11,25.34
22.2,33.4,86,71,11.0,93,16.48,71,74,98,74.0,18.4,2.3,71,52,6.19,2.5,6.5,5.0,51.29,7.6,18.0
19.2,28.9,59,71,9.5,75,16.71,4,93,78,93.0,19.2,4.6,92,46,7.13,1.4,3.8,6.0,46.95,7.17,16.32
