"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RB","Bilal Powell",3300,"Sea@NYJ 01:00PM ET",6.733,"NYJ"
"DST","Patriots ",3300,"Buf@NE 01:00PM ET",9.667,"NE"
"RB","DeAndre Washington",3300,"Oak@Bal 01:00PM ET",5.600,"Oak"
"RB","Kenneth Dixon",3300,"Oak@Bal 01:00PM ET",0,"Bal"
"WR","Jaron Brown",3300,"LA@Ari 04:25PM ET",8.833,"Ari"
"RB","Tim Hightower",3300,"NO@SD 04:25PM ET",1.600,"NO"
"WR","Dontrelle Inman",3300,"NO@SD 04:25PM ET",3.167,"SD"
"RB","Shaun Draughn",3300,"Dal@SF 04:25PM ET",4.967,"SF"
"WR","Andre Johnson",3200,"Ten@Hou 01:00PM ET",4.633,"Ten"
"DST","Texans ",3200,"Ten@Hou 01:00PM ET",7.667,"Hou"
"WR","Jermaine Kearse",3200,"Sea@NYJ 01:00PM ET",5.633,"Sea"
"RB","Andre Ellington",3200,"LA@Ari 04:25PM ET",1.633,"Ari"
"RB","Benny Cunningham",3200,"LA@Ari 04:25PM ET",2.867,"LA"
"TE","Coby Fleener",3200,"NO@SD 04:25PM ET",11.133,"NO"
"RB","Alfred Blue",3100,"Ten@Hou 01:00PM ET",0.900,"Hou"
"WR","Rishard Matthews",3100,"Ten@Hou 01:00PM ET",6.600,"Ten"
"WR","Jaelen Strong",3100,"Ten@Hou 01:00PM ET",0.833,"Hou"
"RB","C.J. Prosise",3100,"Sea@NYJ 01:00PM ET",2.100,"Sea"
"RB","Ka'Deem Carey",3100,"Det@Chi 01:00PM ET",1.000,"Chi"
"DST","Lions ",3100,"Det@Chi 01:00PM ET",3.000,"Det"
"RB","Travaris Cadet",3100,"NO@SD 04:25PM ET",7.800,"NO"
